Year,Month,sum,mean,std
1855,1,5.0,1.0,0.0
1855,2,3.0,1.0,0.0
1855,3,5.0,1.0,0.0
1855,4,3.0,1.0,0.0
1855,5,2.0,1.0,0.0
1855,6,1.0,1.0,
1855,7,5.0,1.0,0.0
1855,8,4.0,1.0,0.0
1855,9,3.0,1.0,0.0
1855,10,4.0,1.0,0.0
1855,11,5.0,1.0,0.0
1855,12,5.0,1.0,0.0
1855,13,3.0,1.0,0.0
1855,14,3.0,1.0,0.0
1855,15,3.0,1.0,0.0
1855,16,3.0,1.0,0.0
1855,17,3.0,1.0,0.0
1855,18,6.0,1.0,0.0
1855,19,5.0,1.0,0.0
1855,20,2.0,1.0,0.0
1855,21,3.0,1.0,0.0
1855,22,3.0,1.0,0.0
1855,23,1.0,1.0,
1855,24,3.0,1.0,0.0
1855,25,6.0,1.0,0.0
1855,26,6.0,1.0,0.0
1855,27,4.0,1.0,0.0
1855,28,4.0,1.0,0.0
1855,29,4.0,1.0,0.0
1855,30,2.0,1.0,0.0
1855,31,2.0,1.0,0.0
1856,1,1.0,1.0,
1856,2,3.0,1.0,0.0
1856,3,3.0,1.0,0.0
1856,4,7.0,1.0,0.0
1856,5,5.0,1.0,0.0
1856,6,5.0,1.0,0.0
1856,7,8.0,1.0,0.0
1856,8,4.0,1.0,0.0
1856,9,5.0,1.0,0.0
1856,10,3.0,1.0,0.0
1856,11,8.0,1.0,0.0
1856,12,6.0,1.0,0.0
1856,13,2.0,1.0,0.0
1856,14,6.0,1.0,0.0
1856,15,5.0,1.0,0.0
1856,16,3.0,1.0,0.0
1856,17,5.0,1.0,0.0
1856,18,6.0,1.0,0.0
1856,19,5.0,1.0,0.0
1856,20,3.0,1.0,0.0
1856,21,4.0,1.0,0.0
1856,22,5.0,1.0,0.0
1856,23,4.0,1.0,0.0
1856,24,4.0,1.0,0.0
1856,25,3.0,1.0,0.0
1856,26,3.0,1.0,0.0
1856,27,6.0,1.0,0.0
1856,28,4.0,1.0,0.0
1856,29,5.0,1.0,0.0
1856,30,1.0,1.0,
1856,31,3.0,1.0,0.0
1857,1,8.0,1.0,0.0
1857,2,6.0,1.0,0.0
1857,3,5.0,1.0,0.0
1857,4,5.0,1.0,0.0
1857,5,4.0,1.0,0.0
1857,6,4.0,1.0,0.0
1857,7,3.0,1.0,0.0
1857,8,5.0,1.0,0.0
1857,9,4.0,1.0,0.0
1857,10,3.0,1.0,0.0
1857,11,7.0,1.0,0.0
1857,12,6.0,1.0,0.0
1857,13,5.0,1.0,0.0
1857,14,3.0,1.0,0.0
1857,15,4.0,1.0,0.0
1857,16,3.0,1.0,0.0
1857,17,7.0,1.0,0.0
1857,18,3.0,1.0,0.0
1857,19,3.0,1.0,0.0
1857,20,4.0,1.0,0.0
1857,21,4.0,1.0,0.0
1857,22,6.0,1.0,0.0
1857,23,7.0,1.0,0.0
1857,24,8.0,1.0,0.0
1857,25,4.0,1.0,0.0
1857,26,4.0,1.0,0.0
1857,27,3.0,1.0,0.0
1857,28,4.0,1.0,0.0
1857,29,4.0,1.0,0.0
1857,30,4.0,1.0,0.0
1857,31,2.0,1.0,0.0
1858,1,1.0,1.0,
1858,2,4.0,1.0,0.0
1858,3,5.0,1.0,0.0
1858,4,4.0,1.0,0.0
1858,5,3.0,1.0,0.0
1858,6,6.0,1.0,0.0
1858,7,7.0,1.0,0.0
1858,8,6.0,1.0,0.0
1858,9,5.0,1.0,0.0
1858,10,5.0,1.0,0.0
1858,11,6.0,1.0,0.0
1858,12,8.0,1.0,0.0
1858,13,6.0,1.0,0.0
1858,14,3.0,1.0,0.0
1858,15,3.0,1.0,0.0
1858,16,6.0,1.0,0.0
1858,17,6.0,1.0,0.0
1858,18,4.0,1.0,0.0
1858,19,6.0,1.0,0.0
1858,20,7.0,1.0,0.0
1858,21,6.0,1.0,0.0
1858,22,6.0,1.0,0.0
1858,23,6.0,1.0,0.0
1858,24,7.0,1.0,0.0
1858,25,5.0,1.0,0.0
1858,26,2.0,1.0,0.0
1858,27,6.0,1.0,0.0
1858,28,7.0,1.0,0.0
1858,29,6.0,1.0,0.0
1858,30,5.0,1.0,0.0
1858,31,1.0,1.0,
1859,1,4.0,1.0,0.0
1859,2,3.0,1.0,0.0
1859,3,5.0,1.0,0.0
1859,4,0.0,,
1859,5,5.0,1.0,0.0
1859,6,4.0,1.0,0.0
1859,7,3.0,1.0,0.0
1859,8,8.0,1.0,0.0
1859,9,5.0,1.0,0.0
1859,10,7.0,1.0,0.0
1859,11,7.0,1.0,0.0
1859,12,8.0,1.0,0.0
1859,13,8.0,1.0,0.0
1859,14,5.0,1.0,0.0
1859,15,5.0,1.0,0.0
1859,16,6.0,1.0,0.0
1859,17,7.0,1.0,0.0
1859,18,5.0,1.0,0.0
1859,19,3.0,1.0,0.0
1859,20,5.0,1.0,0.0
1859,21,3.0,1.0,0.0
1859,22,4.0,1.0,0.0
1859,23,6.0,1.0,0.0
1859,24,5.0,1.0,0.0
1859,25,3.0,1.0,0.0
1859,26,4.0,1.0,0.0
1859,27,8.0,1.0,0.0
1859,28,6.0,1.0,0.0
1859,29,5.0,1.0,0.0
1859,30,5.0,1.0,0.0
1859,31,1.0,1.0,
1860,1,4.0,1.0,0.0
1860,2,4.0,1.0,0.0
1860,3,5.0,1.0,0.0
1860,4,4.0,1.0,0.0
1860,5,5.0,1.0,0.0
1860,6,5.0,1.0,0.0
1860,7,5.0,1.0,0.0
1860,8,3.0,1.0,0.0
1860,9,7.0,1.0,0.0
1860,10,4.0,1.0,0.0
1860,11,5.0,1.0,0.0
1860,12,5.0,1.0,0.0
1860,13,3.0,1.0,0.0
1860,14,4.0,1.0,0.0
1860,15,6.0,1.0,0.0
1860,16,6.0,1.0,0.0
1860,17,4.0,1.0,0.0
1860,18,4.0,1.0,0.0
1860,19,4.0,1.0,0.0
1860,20,5.0,1.0,0.0
1860,21,5.0,1.0,0.0
1860,22,4.0,1.0,0.0
1860,23,5.0,1.0,0.0
1860,24,7.0,1.0,0.0
1860,25,6.0,1.0,0.0
1860,26,6.0,1.0,0.0
1860,27,7.0,1.0,0.0
1860,28,4.0,1.0,0.0
1860,29,3.0,1.0,0.0
1860,30,4.0,1.0,0.0
1860,31,3.0,1.0,0.0
1861,1,8.0,1.0,0.0
1861,2,9.0,1.0,0.0
1861,3,6.0,1.0,0.0
1861,4,7.0,1.0,0.0
1861,5,4.0,1.0,0.0
1861,6,4.0,1.0,0.0
1861,7,4.0,1.0,0.0
1861,8,4.0,1.0,0.0
1861,9,4.0,1.0,0.0
1861,10,3.0,1.0,0.0
1861,11,5.0,1.0,0.0
1861,12,10.0,1.0,0.0
1861,13,7.0,1.0,0.0
1861,14,4.0,1.0,0.0
1861,15,7.0,1.0,0.0
1861,16,5.0,1.0,0.0
1861,17,7.0,1.0,0.0
1861,18,5.0,1.0,0.0
1861,19,6.0,1.0,0.0
1861,20,6.0,1.0,0.0
1861,21,6.0,1.0,0.0
1861,22,6.0,1.0,0.0
1861,23,8.0,1.0,0.0
1861,24,5.0,1.0,0.0
1861,25,6.0,1.0,0.0
1861,26,2.0,1.0,0.0
1861,27,2.0,1.0,0.0
1861,28,4.0,1.0,0.0
1861,29,2.0,1.0,0.0
1861,30,5.0,1.0,0.0
1861,31,5.0,1.0,0.0
1862,1,6.0,1.0,0.0
1862,2,4.0,1.0,0.0
1862,3,1.0,1.0,
1862,4,4.0,1.0,0.0
1862,5,3.0,1.0,0.0
1862,6,5.0,1.0,0.0
1862,7,5.0,1.0,0.0
1862,8,7.0,1.0,0.0
1862,9,9.0,1.0,0.0
1862,10,4.0,1.0,0.0
1862,11,4.0,1.0,0.0
1862,12,7.0,1.0,0.0
1862,13,5.0,1.0,0.0
1862,14,5.0,1.0,0.0
1862,15,6.0,1.0,0.0
1862,16,6.0,1.0,0.0
1862,17,5.0,1.0,0.0
1862,18,5.0,1.0,0.0
1862,19,6.0,1.0,0.0
1862,20,3.0,1.0,0.0
1862,21,7.0,1.0,0.0
1862,22,5.0,1.0,0.0
1862,23,5.0,1.0,0.0
1862,24,4.0,1.0,0.0
1862,25,3.0,1.0,0.0
1862,26,3.0,1.0,0.0
1862,27,5.0,1.0,0.0
1862,28,3.0,1.0,0.0
1862,29,4.0,1.0,0.0
1862,30,3.0,1.0,0.0
1862,31,2.0,1.0,0.0
1863,1,5.0,1.0,0.0
1863,2,6.0,1.0,0.0
1863,3,7.0,1.0,0.0
1863,4,5.0,1.0,0.0
1863,5,7.0,1.0,0.0
1863,6,6.0,1.0,0.0
1863,7,7.0,1.0,0.0
1863,8,5.0,1.0,0.0
1863,9,5.0,1.0,0.0
1863,10,6.0,1.0,0.0
1863,11,3.0,1.0,0.0
1863,12,2.0,1.0,0.0
1863,13,2.0,1.0,0.0
1863,14,6.0,1.0,0.0
1863,15,6.0,1.0,0.0
1863,16,7.0,1.0,0.0
1863,17,7.0,1.0,0.0
1863,18,8.0,1.0,0.0
1863,19,5.0,1.0,0.0
1863,20,4.0,1.0,0.0
1863,21,4.0,1.0,0.0
1863,22,4.0,1.0,0.0
1863,23,8.0,1.0,0.0
1863,24,7.0,1.0,0.0
1863,25,7.0,1.0,0.0
1863,26,5.0,1.0,0.0
1863,27,8.0,1.0,0.0
1863,28,6.0,1.0,0.0
1863,29,2.0,1.0,0.0
1863,30,2.0,1.0,0.0
1863,31,3.0,1.0,0.0
1864,1,4.0,1.0,0.0
1864,2,6.0,1.0,0.0
1864,3,4.0,1.0,0.0
1864,4,4.0,1.0,0.0
1864,5,6.0,1.0,0.0
1864,6,6.0,1.0,0.0
1864,7,5.0,1.0,0.0
1864,8,5.0,1.0,0.0
1864,9,4.0,1.0,0.0
1864,10,5.0,1.0,0.0
1864,11,5.0,1.0,0.0
1864,12,5.0,1.0,0.0
1864,13,5.0,1.0,0.0
1864,14,4.0,1.0,0.0
1864,15,6.0,1.0,0.0
1864,16,7.0,1.0,0.0
1864,17,4.0,1.0,0.0
1864,18,5.0,1.0,0.0
1864,19,6.0,1.0,0.0
1864,20,4.0,1.0,0.0
1864,21,5.0,1.0,0.0
1864,22,5.0,1.0,0.0
1864,23,4.0,1.0,0.0
1864,24,4.0,1.0,0.0
1864,25,6.0,1.0,0.0
1864,26,4.0,1.0,0.0
1864,27,6.0,1.0,0.0
1864,28,7.0,1.0,0.0
1864,29,5.0,1.0,0.0
1864,30,5.0,1.0,0.0
1864,31,1.0,1.0,
1865,1,4.0,1.0,0.0
1865,2,5.0,1.0,0.0
1865,3,6.0,1.0,0.0
1865,4,6.0,1.0,0.0
1865,5,4.0,1.0,0.0
1865,6,3.0,1.0,0.0
1865,7,3.0,1.0,0.0
1865,8,2.0,1.0,0.0
1865,9,5.0,1.0,0.0
1865,10,4.0,1.0,0.0
1865,11,4.0,1.0,0.0
1865,12,6.0,1.0,0.0
1865,13,5.0,1.0,0.0
1865,14,5.0,1.0,0.0
1865,15,5.0,1.0,0.0
1865,16,5.0,1.0,0.0
1865,17,8.0,1.0,0.0
1865,18,4.0,1.0,0.0
1865,19,5.0,1.0,0.0
1865,20,3.0,1.0,0.0
1865,21,0.0,,
1865,22,3.0,1.0,0.0
1865,23,7.0,1.0,0.0
1865,24,6.0,1.0,0.0
1865,25,3.0,1.0,0.0
1865,26,2.0,1.0,0.0
1865,27,5.0,1.0,0.0
1865,28,6.0,1.0,0.0
1865,29,6.0,1.0,0.0
1865,30,5.0,1.0,0.0
1865,31,4.0,1.0,0.0
1866,1,4.0,1.0,0.0
1866,2,0.0,,
1866,3,5.0,1.0,0.0
1866,4,4.0,1.0,0.0
1866,5,4.0,1.0,0.0
1866,6,2.0,1.0,0.0
1866,7,4.0,1.0,0.0
1866,8,5.0,1.0,0.0
1866,9,5.0,1.0,0.0
1866,10,4.0,1.0,0.0
1866,11,2.0,1.0,0.0
1866,12,6.0,1.0,0.0
1866,13,3.0,1.0,0.0
1866,14,5.0,1.0,0.0
1866,15,5.0,1.0,0.0
1866,16,3.0,1.0,0.0
1866,17,8.0,1.0,0.0
1866,18,8.0,1.0,0.0
1866,19,6.0,1.0,0.0
1866,20,4.0,1.0,0.0
1866,21,4.0,1.0,0.0
1866,22,3.0,1.0,0.0
1866,23,5.0,1.0,0.0
1866,24,7.0,1.0,0.0
1866,25,4.0,1.0,0.0
1866,26,5.0,1.0,0.0
1866,27,7.0,1.0,0.0
1866,28,4.0,1.0,0.0
1866,29,4.0,1.0,0.0
1866,30,3.0,1.0,0.0
1866,31,2.0,1.0,0.0
1867,1,3.0,1.0,0.0
1867,2,4.0,1.0,0.0
1867,3,5.0,1.0,0.0
1867,4,3.0,1.0,0.0
1867,5,6.0,1.0,0.0
1867,6,4.0,1.0,0.0
1867,7,6.0,1.0,0.0
1867,8,5.0,1.0,0.0
1867,9,5.0,1.0,0.0
1867,10,3.0,1.0,0.0
1867,11,3.0,1.0,0.0
1867,12,5.0,1.0,0.0
1867,13,5.0,1.0,0.0
1867,14,4.0,1.0,0.0
1867,15,7.0,1.0,0.0
1867,16,10.0,1.0,0.0
1867,17,7.0,1.0,0.0
1867,18,8.0,1.0,0.0
1867,19,7.0,1.0,0.0
1867,20,5.0,1.0,0.0
1867,21,6.0,1.0,0.0
1867,22,6.0,1.0,0.0
1867,23,5.0,1.0,0.0
1867,24,4.0,1.0,0.0
1867,25,3.0,1.0,0.0
1867,26,5.0,1.0,0.0
1867,27,6.0,1.0,0.0
1867,28,8.0,1.0,0.0
1867,29,8.0,1.0,0.0
1867,30,4.0,1.0,0.0
1867,31,2.0,1.0,0.0
1868,1,4.0,1.0,0.0
1868,2,4.0,1.0,0.0
1868,3,4.0,1.0,0.0
1868,4,6.0,1.0,0.0
1868,5,1.0,1.0,
1868,6,0.0,,
1868,7,4.0,1.0,0.0
1868,8,8.0,1.0,0.0
1868,9,4.0,1.0,0.0
1868,10,4.0,1.0,0.0
1868,11,5.0,1.0,0.0
1868,12,7.0,1.0,0.0
1868,13,9.0,1.0,0.0
1868,14,2.0,1.0,0.0
1868,15,4.0,1.0,0.0
1868,16,2.0,1.0,0.0
1868,17,6.0,1.0,0.0
1868,18,9.0,1.0,0.0
1868,19,7.0,1.0,0.0
1868,20,4.0,1.0,0.0
1868,21,5.0,1.0,0.0
1868,22,6.0,1.0,0.0
1868,23,5.0,1.0,0.0
1868,24,4.0,1.0,0.0
1868,25,2.0,1.0,0.0
1868,26,1.0,1.0,
1868,27,0.0,,
1868,28,3.0,1.0,0.0
1868,29,6.0,1.0,0.0
1868,30,6.0,1.0,0.0
1868,31,2.0,1.0,0.0
1869,1,8.0,1.0,0.0
1869,2,5.0,1.0,0.0
1869,3,1.0,1.0,
1869,4,2.0,1.0,0.0
1869,5,8.0,1.0,0.0
1869,6,8.0,1.0,0.0
1869,7,4.0,1.0,0.0
1869,8,5.0,1.0,0.0
1869,9,8.0,1.0,0.0
1869,10,9.0,1.0,0.0
1869,11,5.0,1.0,0.0
1869,12,4.0,1.0,0.0
1869,13,4.0,1.0,0.0
1869,14,2.0,1.0,0.0
1869,15,1.0,1.0,
1869,16,4.0,1.0,0.0
1869,17,7.0,1.0,0.0
1869,18,6.0,1.0,0.0
1869,19,4.0,1.0,0.0
1869,20,3.0,1.0,0.0
1869,21,7.0,1.0,0.0
1869,22,6.0,1.0,0.0
1869,23,7.0,1.0,0.0
1869,24,6.0,1.0,0.0
1869,25,9.0,1.0,0.0
1869,26,7.0,1.0,0.0
1869,27,4.0,1.0,0.0
1869,28,7.0,1.0,0.0
1869,29,6.0,1.0,0.0
1869,30,6.0,1.0,0.0
1869,31,5.0,1.0,0.0
1870,1,5.0,1.0,0.0
1870,2,4.0,1.0,0.0
1870,3,6.0,1.0,0.0
1870,4,5.0,1.0,0.0
1870,5,5.0,1.0,0.0
1870,6,4.0,1.0,0.0
1870,7,7.0,1.0,0.0
1870,8,6.0,1.0,0.0
1870,9,5.0,1.0,0.0
1870,10,5.0,1.0,0.0
1870,11,3.0,1.0,0.0
1870,12,5.0,1.0,0.0
1870,13,5.0,1.0,0.0
1870,14,6.0,1.0,0.0
1870,15,4.0,1.0,0.0
1870,16,5.0,1.0,0.0
1870,17,6.0,1.0,0.0
1870,18,5.0,1.0,0.0
1870,19,4.0,1.0,0.0
1870,20,6.0,1.0,0.0
1870,21,3.0,1.0,0.0
1870,22,6.0,1.0,0.0
1870,23,5.0,1.0,0.0
1870,24,4.0,1.0,0.0
1870,25,5.0,1.0,0.0
1870,26,4.0,1.0,0.0
1870,27,6.0,1.0,0.0
1870,28,6.0,1.0,0.0
1870,29,5.0,1.0,0.0
1870,30,4.0,1.0,0.0
1870,31,3.0,1.0,0.0
1871,1,5.0,1.0,0.0
1871,2,4.0,1.0,0.0
1871,3,3.0,1.0,0.0
1871,4,3.0,1.0,0.0
1871,5,3.0,1.0,0.0
1871,6,2.0,1.0,0.0
1871,7,5.0,1.0,0.0
1871,8,7.0,1.0,0.0
1871,9,6.0,1.0,0.0
1871,10,6.0,1.0,0.0
1871,11,6.0,1.0,0.0
1871,12,5.0,1.0,0.0
1871,13,4.0,1.0,0.0
1871,14,7.0,1.0,0.0
1871,15,9.0,1.0,0.0
1871,16,3.0,1.0,0.0
1871,17,4.0,1.0,0.0
1871,18,3.0,1.0,0.0
1871,19,5.0,1.0,0.0
1871,20,5.0,1.0,0.0
1871,21,4.0,1.0,0.0
1871,22,3.0,1.0,0.0
1871,23,3.0,1.0,0.0
1871,24,8.0,1.0,0.0
1871,25,6.0,1.0,0.0
1871,26,7.0,1.0,0.0
1871,27,7.0,1.0,0.0
1871,28,5.0,1.0,0.0
1871,29,7.0,1.0,0.0
1871,30,5.0,1.0,0.0
1871,31,4.0,1.0,0.0
1872,1,4.0,1.0,0.0
1872,2,5.0,1.0,0.0
1872,3,4.0,1.0,0.0
1872,4,4.0,1.0,0.0
1872,5,6.0,1.0,0.0
1872,6,7.0,1.0,0.0
1872,7,4.0,1.0,0.0
1872,8,4.0,1.0,0.0
1872,9,5.0,1.0,0.0
1872,10,4.0,1.0,0.0
1872,11,4.0,1.0,0.0
1872,12,8.0,1.0,0.0
1872,13,7.0,1.0,0.0
1872,14,5.0,1.0,0.0
1872,15,6.0,1.0,0.0
1872,16,6.0,1.0,0.0
1872,17,5.0,1.0,0.0
1872,18,4.0,1.0,0.0
1872,19,8.0,1.0,0.0
1872,20,7.0,1.0,0.0
1872,21,9.0,1.0,0.0
1872,22,7.0,1.0,0.0
1872,23,6.0,1.0,0.0
1872,24,8.0,1.0,0.0
1872,25,7.0,1.0,0.0
1872,26,7.0,1.0,0.0
1872,27,7.0,1.0,0.0
1872,28,4.0,1.0,0.0
1872,29,6.0,1.0,0.0
1872,30,8.0,1.0,0.0
1872,31,3.0,1.0,0.0
1873,1,4.0,1.0,0.0
1873,2,5.0,1.0,0.0
1873,3,2.0,1.0,0.0
1873,4,6.0,1.0,0.0
1873,5,7.0,1.0,0.0
1873,6,7.0,1.0,0.0
1873,7,6.0,1.0,0.0
1873,8,5.0,1.0,0.0
1873,9,4.0,1.0,0.0
1873,10,4.0,1.0,0.0
1873,11,5.0,1.0,0.0
1873,12,4.0,1.0,0.0
1873,13,9.0,1.0,0.0
1873,14,7.0,1.0,0.0
1873,15,3.0,1.0,0.0
1873,16,4.0,1.0,0.0
1873,17,6.0,1.0,0.0
1873,18,6.0,1.0,0.0
1873,19,7.0,1.0,0.0
1873,20,5.0,1.0,0.0
1873,21,6.0,1.0,0.0
1873,22,7.0,1.0,0.0
1873,23,7.0,1.0,0.0
1873,24,4.0,1.0,0.0
1873,25,5.0,1.0,0.0
1873,26,5.0,1.0,0.0
1873,27,3.0,1.0,0.0
1873,28,7.0,1.0,0.0
1873,29,7.0,1.0,0.0
1873,30,4.0,1.0,0.0
1873,31,5.0,1.0,0.0
1874,1,7.0,1.0,0.0
1874,2,4.0,1.0,0.0
1874,3,3.0,1.0,0.0
1874,4,2.0,1.0,0.0
1874,5,5.0,1.0,0.0
1874,6,4.0,1.0,0.0
1874,7,7.0,1.0,0.0
1874,8,5.0,1.0,0.0
1874,9,6.0,1.0,0.0
1874,10,4.0,1.0,0.0
1874,11,1.0,1.0,
1874,12,3.0,1.0,0.0
1874,13,6.0,1.0,0.0
1874,14,6.0,1.0,0.0
1874,15,5.0,1.0,0.0
1874,16,3.0,1.0,0.0
1874,17,4.0,1.0,0.0
1874,18,9.0,1.0,0.0
1874,19,6.0,1.0,0.0
1874,20,5.0,1.0,0.0
1874,21,5.0,1.0,0.0
1874,22,4.0,1.0,0.0
1874,23,8.0,1.0,0.0
1874,24,9.0,1.0,0.0
1874,25,6.0,1.0,0.0
1874,26,5.0,1.0,0.0
1874,27,5.0,1.0,0.0
1874,28,5.0,1.0,0.0
1874,29,6.0,1.0,0.0
1874,30,2.0,1.0,0.0
1874,31,4.0,1.0,0.0
1875,1,6.0,1.0,0.0
1875,2,6.0,1.0,0.0
1875,3,8.0,1.0,0.0
1875,4,6.0,1.0,0.0
1875,5,7.0,1.0,0.0
1875,6,6.0,1.0,0.0
1875,7,5.0,1.0,0.0
1875,8,6.0,1.0,0.0
1875,9,5.0,1.0,0.0
1875,10,6.0,1.0,0.0
1875,11,7.0,1.0,0.0
1875,12,4.0,1.0,0.0
1875,13,6.0,1.0,0.0
1875,14,5.0,1.0,0.0
1875,15,5.0,1.0,0.0
1875,16,8.0,1.0,0.0
1875,17,6.0,1.0,0.0
1875,18,4.0,1.0,0.0
1875,19,3.0,1.0,0.0
1875,20,5.0,1.0,0.0
1875,21,6.0,1.0,0.0
1875,22,7.0,1.0,0.0
1875,23,7.0,1.0,0.0
1875,24,4.0,1.0,0.0
1875,25,6.0,1.0,0.0
1875,26,7.0,1.0,0.0
1875,27,7.0,1.0,0.0
1875,28,6.0,1.0,0.0
1875,29,5.0,1.0,0.0
1875,30,6.0,1.0,0.0
1875,31,4.0,1.0,0.0
1876,1,8.0,1.0,0.0
1876,2,6.0,1.0,0.0
1876,3,4.0,1.0,0.0
1876,4,3.0,1.0,0.0
1876,5,6.0,1.0,0.0
1876,6,2.0,1.0,0.0
1876,7,5.0,1.0,0.0
1876,8,5.0,1.0,0.0
1876,9,5.0,1.0,0.0
1876,10,7.0,1.0,0.0
1876,11,4.0,1.0,0.0
1876,12,3.0,1.0,0.0
1876,13,4.0,1.0,0.0
1876,14,3.0,1.0,0.0
1876,15,3.0,1.0,0.0
1876,16,9.0,1.0,0.0
1876,17,7.0,1.0,0.0
1876,18,7.0,1.0,0.0
1876,19,6.0,1.0,0.0
1876,20,4.0,1.0,0.0
1876,21,7.0,1.0,0.0
1876,22,7.0,1.0,0.0
1876,23,6.0,1.0,0.0
1876,24,3.0,1.0,0.0
1876,25,5.0,1.0,0.0
1876,26,7.0,1.0,0.0
1876,27,7.0,1.0,0.0
1876,28,4.0,1.0,0.0
1876,29,4.0,1.0,0.0
1876,30,5.0,1.0,0.0
1876,31,4.0,1.0,0.0
1877,1,6.0,1.0,0.0
1877,2,4.0,1.0,0.0
1877,3,4.0,1.0,0.0
1877,4,2.0,1.0,0.0
1877,5,5.0,1.0,0.0
1877,6,5.0,1.0,0.0
1877,7,4.0,1.0,0.0
1877,8,2.0,1.0,0.0
1877,9,3.0,1.0,0.0
1877,10,5.0,1.0,0.0
1877,11,6.0,1.0,0.0
1877,12,3.0,1.0,0.0
1877,13,3.0,1.0,0.0
1877,14,6.0,1.0,0.0
1877,15,4.0,1.0,0.0
1877,16,6.0,1.0,0.0
1877,17,4.0,1.0,0.0
1877,18,7.0,1.0,0.0
1877,19,6.0,1.0,0.0
1877,20,4.0,1.0,0.0
1877,21,6.0,1.0,0.0
1877,22,6.0,1.0,0.0
1877,23,6.0,1.0,0.0
1877,24,4.0,1.0,0.0
1877,25,4.0,1.0,0.0
1877,26,4.0,1.0,0.0
1877,27,5.0,1.0,0.0
1877,28,4.0,1.0,0.0
1877,29,2.0,1.0,0.0
1877,30,5.0,1.0,0.0
1877,31,3.0,1.0,0.0
1878,1,2.0,1.0,0.0
1878,2,4.0,1.0,0.0
1878,3,5.0,1.0,0.0
1878,4,7.0,1.0,0.0
1878,5,4.0,1.0,0.0
1878,6,2.0,1.0,0.0
1878,7,5.0,1.0,0.0
1878,8,3.0,1.0,0.0
